profile_id,steering_condition,model_key,target_O,target_N,pred_O,pred_N,n_essays
syn_0055,persona_liwc,qwen3-32b,47.634253740384565,92.0,62.027145,53.11968,6
syn_0055,persona_only,deepseek-v3,47.634253740384565,92.0,56.393536,61.743626,6
syn_0055,persona_only,gpt-4o-mini,47.634253740384565,92.0,60.201855,51.58203,6
syn_0055,persona_only,qwen3-32b,47.634253740384565,92.0,58.126858,57.61076,6
syn_0056,lex_fewshot,deepseek-v3,21.0,76.0,50.7643,50.86119,6
syn_0056,lex_fewshot,gpt-4o-mini,21.0,76.0,60.11034,58.473232,6
syn_0056,lex_fewshot,qwen3-32b,21.0,76.0,60.726665,56.91229,6
syn_0056,liwc_only,deepseek-v3,21.0,76.0,49.846695,50.63924,6
syn_0056,liwc_only,gpt-4o-mini,21.0,76.0,52.68869,62.27231,6
syn_0056,liwc_only,qwen3-32b,21.0,76.0,59.23485,55.354656,6
syn_0056,persona_liwc,deepseek-v3,21.0,76.0,50.229782,52.597927,6
syn_0056,persona_liwc,gpt-4o-mini,21.0,76.0,62.190235,61.32465,6
syn_0056,persona_liwc,qwen3-32b,21.0,76.0,58.9044,57.205975,6
syn_0056,persona_only,deepseek-v3,21.0,76.0,60.58643,57.55812,6
syn_0056,persona_only,gpt-4o-mini,21.0,76.0,59.65492,60.65038,6
syn_0056,persona_only,qwen3-32b,21.0,76.0,62.6062,60.04645,6
syn_0057,lex_fewshot,deepseek-v3,50.531215640329606,99.0,61.761616,58.86845,6
syn_0057,lex_fewshot,gpt-4o-mini,50.531215640329606,99.0,57.00816,53.41963,6
syn_0057,lex_fewshot,qwen3-32b,50.531215640329606,99.0,51.412098,50.229748,6
syn_0057,liwc_only,deepseek-v3,50.531215640329606,99.0,53.25764,61.304012,6
syn_0057,liwc_only,gpt-4o-mini,50.531215640329606,99.0,56.861435,58.264088,6
syn_0057,liwc_only,qwen3-32b,50.531215640329606,99.0,52.98081,53.340015,6
syn_0057,persona_liwc,deepseek-v3,50.531215640329606,99.0,49.530136,60.061756,6
syn_0057,persona_liwc,gpt-4o-mini,50.531215640329606,99.0,56.4277,54.821823,6
syn_0057,persona_liwc,qwen3-32b,50.531215640329606,99.0,51.035366,58.570415,6
syn_0057,persona_only,deepseek-v3,50.531215640329606,99.0,59.918842,60.94479,6
syn_0057,persona_only,gpt-4o-mini,50.531215640329606,99.0,61.097794,51.554867,6
syn_0057,persona_only,qwen3-32b,50.531215640329606,99.0,56.587696,59.294174,6
syn_0058,lex_fewshot,deepseek-v3,40.0,43.0,60.29479,56.299603,6
syn_0058,lex_fewshot,gpt-4o-mini,40.0,43.0,56.975616,54.266422,6
syn_0058,lex_fewshot,qwen3-32b,40.0,43.0,47.65956,52.723896,6
syn_0058,liwc_only,deepseek-v3,40.0,43.0,46.72583,54.29714,6
syn_0058,liwc_only,gpt-4o-mini,40.0,43.0,58.91083,60.565685,6
syn_0058,liwc_only,qwen3-32b,40.0,43.0,55.0282,53.532642,6
syn_0058,persona_liwc,deepseek-v3,40.0,43.0,47.40242,52.95517,6
syn_0058,persona_liwc,gpt-4o-mini,40.0,43.0,58.75453,55.296963,6
syn_0058,persona_liwc,qwen3-32b,40.0,43.0,56.821667,49.225464,6
syn_0058,persona_only,deepseek-v3,40.0,43.0,56.622967,54.063007,6
syn_0058,persona_only,gpt-4o-mini,40.0,43.0,60.93298,54.383545,6
syn_0058,persona_only,qwen3-32b,40.0,43.0,61.564285,55.26031,6
syn_0059,lex_fewshot,deepseek-v3,15.0,15.0,55.843933,57.302063,6
syn_0059,lex_fewshot,gpt-4o-mini,15.0,15.0,54.19343,53.023594,6
syn_0059,lex_fewshot,qwen3-32b,15.0,15.0,45.567078,53.166775,6
syn_0059,liwc_only,deepseek-v3,15.0,15.0,49.148342,54.250256,6
syn_0059,liwc_only,gpt-4o-mini,15.0,15.0,59.874126,50.275757,6
syn_0059,liwc_only,qwen3-32b,15.0,15.0,55.287586,52.10887,6
syn_0059,persona_liwc,deepseek-v3,15.0,15.0,52.15111,59.27596,6
syn_0059,persona_liwc,gpt-4o-mini,15.0,15.0,61.173473,61.799206,6
syn_0059,persona_liwc,qwen3-32b,15.0,15.0,51.08656,49.1505,6
syn_0059,persona_only,deepseek-v3,15.0,15.0,49.840916,59.935413,6
syn_0059,persona_only,gpt-4o-mini,15.0,15.0,61.667233,53.97865,6
syn_0059,persona_only,qwen3-32b,15.0,15.0,57.277782,57.44664,6
syn_0060,lex_fewshot,deepseek-v3,86.0,26.0,50.899536,54.79251,6
syn_0060,lex_fewshot,gpt-4o-mini,86.0,26.0,53.97462,60.166534,6
syn_0060,lex_fewshot,qwen3-32b,86.0,26.0,57.846355,49.398037,6
syn_0060,liwc_only,deepseek-v3,86.0,26.0,52.022694,58.02896,6
syn_0060,liwc_only,gpt-4o-mini,86.0,26.0,56.580044,61.70699,6
syn_0060,liwc_only,qwen3-32b,86.0,26.0,52.180496,54.70429,6
syn_0060,persona_liwc,deepseek-v3,86.0,26.0,56.986965,63.548706,6
syn_0060,persona_liwc,gpt-4o-mini,86.0,26.0,63.075573,64.85986,6
syn_0060,persona_liwc,qwen3-32b,86.0,26.0,47.175053,54.1727,6
syn_0060,persona_only,deepseek-v3,86.0,26.0,62.663982,63.34184,6
syn_0060,persona_only,gpt-4o-mini,86.0,26.0,67.59107,59.359966,6
syn_0060,persona_only,qwen3-32b,86.0,26.0,60.088287,55.762115,6
syn_0061,lex_fewshot,deepseek-v3,40.1210115371415,98.0,58.38177,60.213154,6
syn_0061,lex_fewshot,gpt-4o-mini,40.1210115371415,98.0,56.116688,53.674286,6
syn_0061,lex_fewshot,qwen3-32b,40.1210115371415,98.0,59.7222,54.805313,6
syn_0061,liwc_only,deepseek-v3,40.1210115371415,98.0,60.014557,54.731884,6
syn_0061,liwc_only,gpt-4o-mini,40.1210115371415,98.0,51.9424,54.325047,6
syn_0061,liwc_only,qwen3-32b,40.1210115371415,98.0,57.85814,55.08904,6
syn_0061,persona_liwc,deepseek-v3,40.1210115371415,98.0,49.155197,57.98753,6
syn_0061,persona_liwc,gpt-4o-mini,40.1210115371415,98.0,63.119976,56.742702,6
syn_0061,persona_liwc,qwen3-32b,40.1210115371415,98.0,48.333714,60.430756,6
syn_0061,persona_only,deepseek-v3,40.1210115371415,98.0,52.486988,59.407192,6
syn_0061,persona_only,gpt-4o-mini,40.1210115371415,98.0,65.31949,50.908566,6
syn_0061,persona_only,qwen3-32b,40.1210115371415,98.0,58.218777,64.52625,6
syn_0062,lex_fewshot,deepseek-v3,43.0,7.0,55.384735,63.436565,6
syn_0062,lex_fewshot,gpt-4o-mini,43.0,7.0,60.974964,58.946014,6
syn_0062,lex_fewshot,qwen3-32b,43.0,7.0,49.952755,58.67171,6
syn_0062,liwc_only,deepseek-v3,43.0,7.0,58.60732,62.313644,6
syn_0062,liwc_only,gpt-4o-mini,43.0,7.0,54.44272,52.136333,6
syn_0062,liwc_only,qwen3-32b,43.0,7.0,50.307434,46.479736,6
syn_0062,persona_liwc,deepseek-v3,43.0,7.0,50.53427,62.243107,6
syn_0062,persona_liwc,gpt-4o-mini,43.0,7.0,60.499172,59.770756,6
syn_0062,persona_liwc,qwen3-32b,43.0,7.0,51.294453,54.092556,6
syn_0062,persona_only,deepseek-v3,43.0,7.0,48.42242,66.03108,6
syn_0062,persona_only,gpt-4o-mini,43.0,7.0,62.268787,57.836258,6
syn_0062,persona_only,qwen3-32b,43.0,7.0,64.451164,59.030437,6
syn_0063,lex_fewshot,deepseek-v3,77.0,15.0,57.116566,50.43834,6
syn_0063,lex_fewshot,gpt-4o-mini,77.0,15.0,52.401882,56.377365,6
syn_0063,lex_fewshot,qwen3-32b,77.0,15.0,50.46912,57.006176,6
syn_0063,liwc_only,deepseek-v3,77.0,15.0,58.51657,58.16833,6
syn_0063,liwc_only,gpt-4o-mini,77.0,15.0,57.366245,52.98411,6
syn_0063,liwc_only,qwen3-32b,77.0,15.0,51.211292,53.744476,6
syn_0063,persona_liwc,deepseek-v3,77.0,15.0,60.627197,49.88381,6
syn_0063,persona_liwc,gpt-4o-mini,77.0,15.0,65.17605,55.045498,6
syn_0063,persona_liwc,qwen3-32b,77.0,15.0,54.201374,60.528225,6
syn_0063,persona_only,deepseek-v3,77.0,15.0,62.98358,52.535248,6
syn_0063,persona_only,gpt-4o-mini,77.0,15.0,67.34009,53.307083,6
syn_0063,persona_only,qwen3-32b,77.0,15.0,52.440765,55.76388,6
syn_0064,lex_fewshot,deepseek-v3,61.0,95.0,49.756207,59.102886,6
syn_0064,lex_fewshot,gpt-4o-mini,61.0,95.0,54.182583,54.34274,6
syn_0064,lex_fewshot,qwen3-32b,61.0,95.0,57.99469,47.428104,6
syn_0064,liwc_only,deepseek-v3,61.0,95.0,50.90404,56.594875,6
syn_0064,liwc_only,gpt-4o-mini,61.0,95.0,55.99449,59.932774,6
syn_0064,liwc_only,qwen3-32b,61.0,95.0,59.629498,53.537785,6
syn_0064,persona_liwc,deepseek-v3,61.0,95.0,53.41394,66.16822,6
syn_0064,persona_liwc,gpt-4o-mini,61.0,95.0,61.015697,58.502712,6
syn_0064,persona_liwc,qwen3-32b,61.0,95.0,58.477528,57.64626,6
syn_0064,persona_only,deepseek-v3,61.0,95.0,55.65569,61.10086,6
syn_0064,persona_only,gpt-4o-mini,61.0,95.0,62.276356,59.584457,6
syn_0064,persona_only,qwen3-32b,61.0,95.0,57.09679,62.14468,6
syn_0065,lex_fewshot,deepseek-v3,54.0,18.59756575888667,53.369503,59.155743,6
syn_0065,lex_fewshot,gpt-4o-mini,54.0,18.59756575888667,58.100124,57.667355,6
syn_0065,lex_fewshot,qwen3-32b,54.0,18.59756575888667,52.136627,50.04691,6
syn_0065,liwc_only,deepseek-v3,54.0,18.59756575888667,56.97105,59.58376,6
syn_0065,liwc_only,gpt-4o-mini,54.0,18.59756575888667,54.18312,57.899155,6
syn_0065,liwc_only,qwen3-32b,54.0,18.59756575888667,56.82725,58.288147,6
syn_0065,persona_liwc,deepseek-v3,54.0,18.59756575888667,60.797062,64.25303,6
syn_0065,persona_liwc,gpt-4o-mini,54.0,18.59756575888667,63.220448,56.925934,6
syn_0065,persona_liwc,qwen3-32b,54.0,18.59756575888667,59.050083,57.18903,6
syn_0065,persona_only,deepseek-v3,54.0,18.59756575888667,52.524338,55.79828,6
syn_0065,persona_only,gpt-4o-mini,54.0,18.59756575888667,58.43512,56.50185,6
syn_0065,persona_only,qwen3-32b,54.0,18.59756575888667,59.725494,48.42334,6
syn_0066,lex_fewshot,deepseek-v3,3.0,40.0,55.882267,58.419476,6
syn_0066,lex_fewshot,gpt-4o-mini,3.0,40.0,54.489655,49.838108,6
syn_0066,lex_fewshot,qwen3-32b,3.0,40.0,49.025482,58.600967,6
syn_0066,liwc_only,deepseek-v3,3.0,40.0,54.536205,55.93272,6
syn_0066,liwc_only,gpt-4o-mini,3.0,40.0,58.843433,57.27786,6
syn_0066,liwc_only,qwen3-32b,3.0,40.0,52.109814,65.54452,6
syn_0066,persona_liwc,deepseek-v3,3.0,40.0,51.51742,66.01062,6
syn_0066,persona_liwc,gpt-4o-mini,3.0,40.0,53.561275,55.366642,6
syn_0066,persona_liwc,qwen3-32b,3.0,40.0,47.13383,57.8963,6
syn_0066,persona_only,deepseek-v3,3.0,40.0,60.52905,58.680447,6
syn_0066,persona_only,gpt-4o-mini,3.0,40.0,67.15295,52.120514,6
syn_0066,persona_only,qwen3-32b,3.0,40.0,54.965748,57.51972,6
syn_0067,lex_fewshot,deepseek-v3,88.0,55.0,50.69327,48.7217,6
syn_0067,lex_fewshot,gpt-4o-mini,88.0,55.0,49.08276,62.37486,6
syn_0067,lex_fewshot,qwen3-32b,88.0,55.0,53.817593,37.214245,6
syn_0067,liwc_only,deepseek-v3,88.0,55.0,52.597042,48.713516,6
syn_0067,liwc_only,gpt-4o-mini,88.0,55.0,54.30192,55.88843,6
syn_0067,liwc_only,qwen3-32b,88.0,55.0,56.105984,48.292694,6
syn_0067,persona_liwc,deepseek-v3,88.0,55.0,52.343216,55.08727,6
syn_0067,persona_liwc,gpt-4o-mini,88.0,55.0,64.78442,50.1243,6
syn_0067,persona_liwc,qwen3-32b,88.0,55.0,52.70535,61.94923,6
syn_0067,persona_only,deepseek-v3,88.0,55.0,52.463604,50.434647,6
syn_0067,persona_only,gpt-4o-mini,88.0,55.0,58.5145,58.322666,6
syn_0067,persona_only,qwen3-32b,88.0,55.0,61.96236,63.482487,6
syn_0068,lex_fewshot,deepseek-v3,52.0,50.0,51.61629,52.762638,6
syn_0068,lex_fewshot,gpt-4o-mini,52.0,50.0,50.938343,57.68162,6
syn_0068,lex_fewshot,qwen3-32b,52.0,50.0,51.568577,52.217163,6
syn_0068,liwc_only,deepseek-v3,52.0,50.0,49.88151,54.865948,6
syn_0068,liwc_only,gpt-4o-mini,52.0,50.0,60.147858,60.742138,6
syn_0068,liwc_only,qwen3-32b,52.0,50.0,53.137318,55.916595,6
syn_0068,persona_liwc,deepseek-v3,52.0,50.0,52.777447,64.47784,6
syn_0068,persona_liwc,gpt-4o-mini,52.0,50.0,57.378845,60.172886,6
syn_0068,persona_liwc,qwen3-32b,52.0,50.0,59.02402,61.49786,6
syn_0068,persona_only,deepseek-v3,52.0,50.0,51.645893,62.24925,6
syn_0068,persona_only,gpt-4o-mini,52.0,50.0,59.51192,52.487762,6
syn_0068,persona_only,qwen3-32b,52.0,50.0,53.883762,54.525085,6
syn_0069,lex_fewshot,deepseek-v3,93.0,40.0,50.309155,53.876453,6
syn_0069,lex_fewshot,gpt-4o-mini,93.0,40.0,58.55913,61.768555,6
syn_0069,lex_fewshot,qwen3-32b,93.0,40.0,44.366257,59.496143,6
syn_0069,liwc_only,deepseek-v3,93.0,40.0,53.137527,57.769352,6
syn_0069,liwc_only,gpt-4o-mini,93.0,40.0,56.990948,61.7102,6
syn_0069,liwc_only,qwen3-32b,93.0,40.0,51.088955,54.786026,6
syn_0069,persona_liwc,deepseek-v3,93.0,40.0,54.44951,63.50514,6
syn_0069,persona_liwc,gpt-4o-mini,93.0,40.0,57.33742,58.229874,6
syn_0069,persona_liwc,qwen3-32b,93.0,40.0,52.852253,56.560368,6
syn_0069,persona_only,deepseek-v3,93.0,40.0,51.643,63.603603,6
syn_0069,persona_only,gpt-4o-mini,93.0,40.0,66.366425,53.943607,6
syn_0069,persona_only,qwen3-32b,93.0,40.0,60.08054,56.456387,6
syn_0070,lex_fewshot,deepseek-v3,19.0,32.0,51.62152,55.40063,6
syn_0070,lex_fewshot,gpt-4o-mini,19.0,32.0,54.44807,61.98213,6
syn_0070,lex_fewshot,qwen3-32b,19.0,32.0,57.60498,52.479782,6
syn_0070,liwc_only,deepseek-v3,19.0,32.0,53.361813,60.92928,6
syn_0070,liwc_only,gpt-4o-mini,19.0,32.0,56.940998,55.549244,6
syn_0070,liwc_only,qwen3-32b,19.0,32.0,57.918224,53.9278,6
syn_0070,persona_liwc,deepseek-v3,19.0,32.0,51.32353,66.678955,6
syn_0070,persona_liwc,gpt-4o-mini,19.0,32.0,54.207363,63.18115,6
syn_0070,persona_liwc,qwen3-32b,19.0,32.0,52.807938,59.741867,6
syn_0070,persona_only,deepseek-v3,19.0,32.0,58.368572,54.745533,6
syn_0070,persona_only,gpt-4o-mini,19.0,32.0,65.13972,59.524265,6
syn_0070,persona_only,qwen3-32b,19.0,32.0,56.718597,59.342144,6
syn_0071,lex_fewshot,deepseek-v3,17.0,90.0,49.78922,48.92674,6
syn_0071,lex_fewshot,gpt-4o-mini,17.0,90.0,53.156796,65.06599,6
syn_0071,lex_fewshot,qwen3-32b,17.0,90.0,51.922318,52.463085,6
syn_0071,liwc_only,deepseek-v3,17.0,90.0,51.92515,55.180145,6
syn_0071,liwc_only,gpt-4o-mini,17.0,90.0,54.109985,62.68945,6
syn_0071,liwc_only,qwen3-32b,17.0,90.0,49.17454,56.19459,6
syn_0071,persona_liwc,deepseek-v3,17.0,90.0,51.38917,62.809986,6
syn_0071,persona_liwc,gpt-4o-mini,17.0,90.0,55.985325,60.83406,6
syn_0071,persona_liwc,qwen3-32b,17.0,90.0,55.875668,61.925156,6
syn_0071,persona_only,deepseek-v3,17.0,90.0,53.996475,61.46582,6
syn_0071,persona_only,gpt-4o-mini,17.0,90.0,60.34702,55.44139,6
syn_0071,persona_only,qwen3-32b,17.0,90.0,55.488934,58.433643,6
syn_0072,lex_fewshot,deepseek-v3,93.0,50.0,49.718857,48.092777,6
syn_0072,lex_fewshot,gpt-4o-mini,93.0,50.0,54.10852,59.378017,6
syn_0072,lex_fewshot,qwen3-32b,93.0,50.0,50.573742,50.84325,6
syn_0072,liwc_only,deepseek-v3,93.0,50.0,50.866955,57.23406,6
syn_0072,liwc_only,gpt-4o-mini,93.0,50.0,55.1244,62.14316,6
syn_0072,liwc_only,qwen3-32b,93.0,50.0,49.127518,54.81302,6
syn_0072,persona_liwc,deepseek-v3,93.0,50.0,49.139805,64.10645,6
syn_0072,persona_liwc,gpt-4o-mini,93.0,50.0,66.46189,53.662884,6
syn_0072,persona_liwc,qwen3-32b,93.0,50.0,51.30688,48.30956,6
syn_0072,persona_only,deepseek-v3,93.0,50.0,63.03654,61.184246,6
syn_0072,persona_only,gpt-4o-mini,93.0,50.0,64.884224,59.189037,6
syn_0072,persona_only,qwen3-32b,93.0,50.0,56.5967,53.535477,6
syn_0073,lex_fewshot,deepseek-v3,34.0,98.0,48.47304,58.431713,6
syn_0073,lex_fewshot,gpt-4o-mini,34.0,98.0,51.422897,57.364258,6
syn_0073,lex_fewshot,qwen3-32b,34.0,98.0,54.54449,51.95636,6
syn_0073,liwc_only,deepseek-v3,34.0,98.0,46.299244,54.67532,6
syn_0073,liwc_only,gpt-4o-mini,34.0,98.0,54.018158,62.59291,6
syn_0073,liwc_only,qwen3-32b,34.0,98.0,50.671864,54.365448,6
syn_0073,persona_liwc,deepseek-v3,34.0,98.0,46.902477,57.558624,6
syn_0073,persona_liwc,gpt-4o-mini,34.0,98.0,56.096478,61.436493,6
syn_0073,persona_liwc,qwen3-32b,34.0,98.0,49.758495,59.991673,6
syn_0073,persona_only,deepseek-v3,34.0,98.0,56.23495,54.88634,6
syn_0073,persona_only,gpt-4o-mini,34.0,98.0,59.089924,50.542877,6
syn_0073,persona_only,qwen3-32b,34.0,98.0,63.308567,57.143032,6
syn_0074,lex_fewshot,deepseek-v3,39.0,80.0,53.77005,57.156765,6
syn_0074,lex_fewshot,gpt-4o-mini,39.0,80.0,51.897816,64.199814,6
syn_0074,lex_fewshot,qwen3-32b,39.0,80.0,48.789627,47.013386,6
syn_0074,liwc_only,deepseek-v3,39.0,80.0,53.08641,58.361874,6
syn_0074,liwc_only,gpt-4o-mini,39.0,80.0,52.93958,63.25455,6
syn_0074,liwc_only,qwen3-32b,39.0,80.0,58.385464,56.740692,6
syn_0074,persona_liwc,deepseek-v3,39.0,80.0,51.094772,62.19153,6
syn_0074,persona_liwc,gpt-4o-mini,39.0,80.0,60.648376,62.736526,6
syn_0074,persona_liwc,qwen3-32b,39.0,80.0,54.96896,55.162632,6
syn_0074,persona_only,deepseek-v3,39.0,80.0,55.646698,53.101734,6
syn_0074,persona_only,gpt-4o-mini,39.0,80.0,60.47597,61.479847,6
syn_0074,persona_only,qwen3-32b,39.0,80.0,57.39476,64.24831,6
syn_0075,lex_fewshot,deepseek-v3,30.0,63.19657998909054,51.36464,58.687473,6
syn_0075,lex_fewshot,gpt-4o-mini,30.0,63.19657998909054,54.64838,55.415497,6
syn_0075,lex_fewshot,qwen3-32b,30.0,63.19657998909054,53.38315,52.24081,6
syn_0075,liwc_only,deepseek-v3,30.0,63.19657998909054,56.886337,58.666336,6
syn_0075,liwc_only,gpt-4o-mini,30.0,63.19657998909054,53.206165,59.469654,6
syn_0075,liwc_only,qwen3-32b,30.0,63.19657998909054,57.871952,54.074337,6
syn_0075,persona_liwc,deepseek-v3,30.0,63.19657998909054,60.206345,63.76836,6
syn_0075,persona_liwc,gpt-4o-mini,30.0,63.19657998909054,65.214645,56.44217,6
syn_0075,persona_liwc,qwen3-32b,30.0,63.19657998909054,55.29562,57.585293,6
syn_0075,persona_only,deepseek-v3,30.0,63.19657998909054,52.059704,56.959137,6
syn_0075,persona_only,gpt-4o-mini,30.0,63.19657998909054,61.72473,56.743896,6
syn_0075,persona_only,qwen3-32b,30.0,63.19657998909054,58.13127,58.837006,6
syn_0076,lex_fewshot,deepseek-v3,50.0,36.0,52.915924,59.964977,6
syn_0076,lex_fewshot,gpt-4o-mini,50.0,36.0,55.889603,59.536865,6
syn_0076,lex_fewshot,qwen3-32b,50.0,36.0,50.195724,52.244358,6
syn_0076,liwc_only,deepseek-v3,50.0,36.0,50.81708,62.979725,6
syn_0076,liwc_only,gpt-4o-mini,50.0,36.0,58.84273,61.3325,6
syn_0076,liwc_only,qwen3-32b,50.0,36.0,56.339024,58.336872,6
syn_0076,persona_liwc,deepseek-v3,50.0,36.0,51.803116,65.84837,6
syn_0076,persona_liwc,gpt-4o-mini,50.0,36.0,58.66772,60.32692,6
syn_0076,persona_liwc,qwen3-32b,50.0,36.0,50.703373,51.66608,6
syn_0076,persona_only,deepseek-v3,50.0,36.0,54.19539,59.13271,6
syn_0076,persona_only,gpt-4o-mini,50.0,36.0,60.377766,52.93665,6
syn_0076,persona_only,qwen3-32b,50.0,36.0,58.111645,57.021656,6
syn_0077,lex_fewshot,deepseek-v3,19.0,46.0,51.425854,59.453625,6
syn_0077,lex_fewshot,gpt-4o-mini,19.0,46.0,52.75659,56.127636,6
syn_0077,lex_fewshot,qwen3-32b,19.0,46.0,54.369755,59.2197,6
syn_0077,liwc_only,deepseek-v3,19.0,46.0,51.953228,57.598446,6
syn_0077,liwc_only,gpt-4o-mini,19.0,46.0,58.29874,60.332874,6
syn_0077,liwc_only,qwen3-32b,19.0,46.0,58.73,54.439697,6
syn_0077,persona_liwc,deepseek-v3,19.0,46.0,63.296467,65.33723,6
syn_0077,persona_liwc,gpt-4o-mini,19.0,46.0,65.1838,55.598312,6
syn_0077,persona_liwc,qwen3-32b,19.0,46.0,57.760284,56.659687,6
syn_0077,persona_only,deepseek-v3,19.0,46.0,47.831173,57.10317,6
syn_0077,persona_only,gpt-4o-mini,19.0,46.0,54.484318,50.941463,6
syn_0077,persona_only,qwen3-32b,19.0,46.0,63.355816,56.624615,6
syn_0078,lex_fewshot,deepseek-v3,70.0,73.6937334380101,51.48944,47.951687,6
syn_0078,lex_fewshot,gpt-4o-mini,70.0,73.6937334380101,57.25024,61.679974,6
syn_0078,lex_fewshot,qwen3-32b,70.0,73.6937334380101,56.29715,48.557602,6
syn_0078,liwc_only,deepseek-v3,70.0,73.6937334380101,53.18672,52.587025,6
syn_0078,liwc_only,gpt-4o-mini,70.0,73.6937334380101,59.866566,58.919323,6
syn_0078,liwc_only,qwen3-32b,70.0,73.6937334380101,54.628376,49.150024,6
syn_0078,persona_liwc,deepseek-v3,70.0,73.6937334380101,57.467976,44.7792,6
syn_0078,persona_liwc,gpt-4o-mini,70.0,73.6937334380101,62.32458,59.745808,6
syn_0078,persona_liwc,qwen3-32b,70.0,73.6937334380101,57.361755,51.37019,6
syn_0078,persona_only,deepseek-v3,70.0,73.6937334380101,56.036087,58.869244,6
syn_0078,persona_only,gpt-4o-mini,70.0,73.6937334380101,63.26344,62.94087,6
syn_0078,persona_only,qwen3-32b,70.0,73.6937334380101,54.76398,59.326,6
syn_0079,lex_fewshot,deepseek-v3,69.20994507190835,85.0,56.41827,54.982513,6
syn_0079,lex_fewshot,gpt-4o-mini,69.20994507190835,85.0,57.41997,58.137074,6
syn_0079,lex_fewshot,qwen3-32b,69.20994507190835,85.0,46.422104,54.25484,6
syn_0079,liwc_only,deepseek-v3,69.20994507190835,85.0,52.562504,53.768665,6
syn_0079,liwc_only,gpt-4o-mini,69.20994507190835,85.0,64.76859,55.784042,6
syn_0079,liwc_only,qwen3-32b,69.20994507190835,85.0,54.492718,50.06822,6
syn_0079,persona_liwc,deepseek-v3,69.20994507190835,85.0,59.02458,57.145237,6
syn_0079,persona_liwc,gpt-4o-mini,69.20994507190835,85.0,61.55855,61.813892,6
syn_0079,persona_liwc,qwen3-32b,69.20994507190835,85.0,55.380398,62.057133,6
syn_0079,persona_only,deepseek-v3,69.20994507190835,85.0,53.671787,59.564297,6
syn_0079,persona_only,gpt-4o-mini,69.20994507190835,85.0,63.857433,58.289097,6
syn_0079,persona_only,qwen3-32b,69.20994507190835,85.0,59.67217,59.75392,6
